City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
Guwahati,2019-08-23,23.87,44.49,16.32,8.98,0.43,12.01,54.0
Guwahati,2019-08-24,8.55,19.11,16.25,6.88,0.34,12.06,30.0
Guwahati,2019-08-25,11.11,21.98,16.5,5.98,0.34,11.95,26.0
Guwahati,2019-08-26,21.45,36.86,19.68,11.68,0.44,12.24,32.0
Guwahati,2019-08-27,23.45,46.99,37.54,12.59,0.58,12.12,52.0
Guwahati,2019-08-28,26.74,42.76,20.58,12.48,0.59,11.83,48.0
Guwahati,2019-08-29,20.83,35.25,12.59,9.24,0.52,11.79,41.0
Guwahati,2019-08-30,21.66,37.24,19.92,11.55,0.57,11.96,52.0
Guwahati,2019-08-31,14.39,33.16,71.45,9.13,0.53,12.11,113.0
Guwahati,2019-09-01,25.64,56.42,25.48,11.26,0.68,12.17,58.0
Guwahati,2019-09-02,30.97,66.26,7.07,16.77,0.7,12.03,62.0
Guwahati,2019-09-03,14.23,33.81,8.86,9.12,0.58,12.13,54.0
Guwahati,2019-09-04,17.61,32.1,9.97,10.16,0.56,12.18,35.0
Guwahati,2019-09-05,13.85,29.83,11.06,9.13,0.59,12.51,46.0
Guwahati,2019-09-06,12.24,26.77,12.73,6.3,0.43,12.21,34.0
Guwahati,2019-09-07,24.75,47.56,14.7,9.07,0.48,12.0,34.0
Guwahati,2019-09-08,25.82,48.97,15.1,8.46,0.52,12.05,53.0
Guwahati,2019-09-09,23.45,44.1,15.53,8.83,0.56,12.1,46.0
Guwahati,2019-09-10,22.01,45.15,16.13,11.61,0.57,12.4,51.0
Guwahati,2019-09-11,34.11,59.01,16.46,10.78,0.56,12.44,55.0
Guwahati,2019-09-12,24.0,62.32,16.05,8.51,0.52,12.72,58.0
Guwahati,2019-09-13,17.8,28.7,16.14,7.01,0.46,12.85,43.0
Guwahati,2019-09-14,23.58,44.23,16.45,8.08,0.5,12.66,41.0
Guwahati,2019-09-15,19.88,42.48,17.39,5.59,0.49,12.72,48.0
Guwahati,2019-09-16,22.61,42.44,17.21,7.02,0.43,12.55,40.0
Guwahati,2019-09-17,25.35,48.51,16.84,10.34,0.59,12.42,46.0
Guwahati,2019-09-18,23.6,41.41,17.36,6.41,0.73,12.88,62.0
Guwahati,2019-09-19,32.73,66.47,17.26,14.64,0.55,13.89,44.0
Guwahati,2019-09-20,37.23,75.6,17.87,14.84,0.7,13.99,80.0
Guwahati,2019-09-21,31.67,63.53,17.49,12.68,0.52,13.49,68.0
Guwahati,2019-09-22,33.58,60.78,17.18,12.31,0.52,15.6,65.0
Guwahati,2019-09-23,11.65,21.62,17.16,5.22,0.36,13.36,35.0
Guwahati,2019-09-24,11.83,18.96,17.1,7.54,0.44,13.18,26.0
Guwahati,2019-09-25,12.59,21.57,17.38,5.97,0.48,13.16,26.0
Guwahati,2019-09-26,27.75,49.24,17.37,6.98,0.77,13.67,58.0
Guwahati,2019-09-27,21.98,43.0,17.26,9.97,0.6,13.7,47.0
Guwahati,2019-09-28,23.77,49.25,17.43,9.2,0.64,13.99,52.0
Guwahati,2019-09-29,22.12,38.18,17.39,9.48,0.54,13.7,39.0
Guwahati,2019-09-30,20.06,32.53,17.28,7.97,0.57,13.83,41.0
Guwahati,2019-10-01,11.78,22.1,17.38,7.16,0.55,13.73,37.0
Guwahati,2019-10-02,19.97,41.61,17.54,6.86,0.48,13.63,30.0
Guwahati,2019-10-03,29.56,60.78,17.8,8.38,0.78,14.54,66.0
Guwahati,2019-10-04,30.94,64.05,18.22,11.52,0.66,14.49,60.0
Guwahati,2019-10-05,39.61,72.7,18.51,13.23,0.65,14.85,70.0
Guwahati,2019-10-06,57.59,97.74,18.28,12.49,0.88,18.9,83.0
Guwahati,2019-10-07,30.21,53.93,17.91,11.94,0.68,14.83,82.0
Guwahati,2019-10-08,12.8,26.86,17.86,7.53,0.45,14.17,38.0
Guwahati,2019-10-09,18.44,32.5,17.9,7.62,0.45,14.03,27.0
Guwahati,2019-10-10,20.81,40.97,18.3,11.06,0.47,14.25,34.0
Guwahati,2019-10-11,32.15,63.9,18.47,14.46,0.73,15.3,78.0
Guwahati,2019-10-12,41.46,82.09,18.3,17.13,0.68,15.63,86.0
Guwahati,2019-10-13,60.17,105.48,18.37,20.3,0.76,16.42,113.0
Guwahati,2019-10-14,51.01,103.55,18.22,20.01,0.76,16.42,111.0
Guwahati,2019-10-15,45.02,75.22,17.94,17.03,0.76,15.65,89.0
Guwahati,2019-10-16,45.33,96.37,17.58,18.6,0.78,15.66,118.0
Guwahati,2019-10-17,47.43,94.31,17.8,20.29,0.82,15.24,94.0
Guwahati,2019-10-18,52.61,112.77,17.93,19.98,0.79,13.83,101.0
Guwahati,2019-10-19,49.51,101.76,18.18,20.0,0.8,14.1,110.0
Guwahati,2019-10-20,46.36,89.37,18.33,15.39,0.73,13.48,98.0
Guwahati,2019-10-21,57.99,96.19,18.92,10.89,0.72,14.21,88.0
Guwahati,2019-10-22,84.13,130.98,22.33,13.86,0.72,15.31,123.0
Guwahati,2019-10-23,91.53,152.07,20.89,21.77,1.0,15.95,215.0
Guwahati,2019-10-24,55.9,84.17,17.8,14.82,0.74,12.04,174.0
Guwahati,2019-10-25,10.4,16.8,17.77,8.85,0.36,9.64,43.0
Guwahati,2019-10-26,5.85,12.02,17.84,7.05,0.32,9.77,27.0
Guwahati,2019-10-27,96.59,124.95,17.86,7.33,0.45,9.81,45.0
Guwahati,2019-10-28,199.86,258.02,18.06,11.35,0.83,10.07,351.0
Guwahati,2019-10-29,87.95,132.05,18.32,13.43,0.75,9.93,326.0
Guwahati,2019-10-30,45.98,81.6,17.84,14.17,0.87,9.82,86.0
Guwahati,2019-10-31,52.71,145.35,18.13,14.61,0.91,9.69,91.0
Guwahati,2019-11-01,38.53,124.06,17.8,14.21,0.72,9.65,142.0
Guwahati,2019-11-02,47.68,105.97,17.83,16.91,0.8,9.82,112.0
Guwahati,2019-11-03,50.28,99.52,17.74,13.91,0.79,9.92,116.0
Guwahati,2019-11-04,48.37,127.35,17.86,16.39,0.81,9.88,113.0
Guwahati,2019-11-05,51.29,130.43,18.27,18.23,0.88,10.17,123.0
Guwahati,2019-11-06,41.07,73.87,18.19,13.6,0.7,10.04,90.0
Guwahati,2019-11-07,53.17,112.41,18.06,15.87,0.9,10.36,110.0
Guwahati,2019-11-08,46.78,101.47,18.06,12.73,0.87,10.17,114.0
Guwahati,2019-11-09,46.15,72.78,17.91,11.2,0.77,10.01,84.0
Guwahati,2019-11-10,15.96,28.8,18.07,8.88,0.54,10.1,50.0
Guwahati,2019-11-11,25.98,50.97,18.12,11.88,0.52,10.01,36.0
Guwahati,2019-11-12,66.5,115.05,18.17,13.55,0.95,10.4,96.0
Guwahati,2019-11-13,49.33,91.14,17.93,16.54,0.95,10.44,133.0
Guwahati,2019-11-14,53.17,101.59,18.16,14.87,0.98,10.34,105.0
Guwahati,2019-11-15,64.61,198.38,18.23,15.93,0.96,10.4,154.0
Guwahati,2019-11-16,63.24,140.29,18.2,19.74,0.91,10.3,136.0
Guwahati,2019-11-17,84.99,151.83,18.52,20.12,0.99,10.69,165.0
Guwahati,2019-11-18,105.95,172.29,21.94,19.81,1.16,10.48,226.0
Guwahati,2019-11-19,101.7,155.67,19.53,15.08,1.13,10.58,290.0
Guwahati,2019-11-20,51.3,94.31,18.18,13.37,0.61,10.0,129.0
Guwahati,2019-11-21,69.59,129.07,17.49,18.9,0.87,10.04,112.0
Guwahati,2019-11-22,68.87,125.67,17.71,16.71,0.93,10.44,135.0
Guwahati,2019-11-23,84.51,143.51,18.14,13.7,1.02,10.96,148.0
Guwahati,2019-11-24,83.44,138.8,18.05,14.23,0.94,11.03,185.0
Guwahati,2019-11-25,84.86,143.37,17.94,13.89,0.93,11.02,180.0
Guwahati,2019-11-26,93.22,165.55,18.14,13.55,1.09,10.92,197.0
Guwahati,2019-11-27,73.44,126.46,18.19,13.88,1.0,10.75,182.0
Guwahati,2019-11-28,87.21,135.39,18.3,13.77,1.05,10.79,136.0
Guwahati,2019-11-29,96.93,166.82,18.14,14.52,1.09,11.11,183.0
Guwahati,2019-11-30,98.28,167.22,18.22,13.48,1.14,11.07,230.0
Guwahati,2019-12-01,77.08,125.23,18.23,10.73,0.83,10.76,211.0
Guwahati,2019-12-02,66.64,108.71,17.99,8.41,0.64,10.75,102.0
Guwahati,2019-12-03,86.17,140.23,18.04,10.02,1.02,11.39,181.0
Guwahati,2019-12-04,91.37,160.65,17.97,11.55,1.14,11.58,198.0
Guwahati,2019-12-05,78.66,138.03,17.89,11.6,1.03,11.33,184.0
Guwahati,2019-12-06,89.58,163.87,17.95,11.17,1.04,11.3,170.0
Guwahati,2019-12-07,86.47,160.39,18.03,11.36,1.03,11.34,206.0
Guwahati,2019-12-08,101.34,166.41,18.01,11.39,1.05,11.38,206.0
Guwahati,2019-12-09,112.06,191.09,18.18,14.22,1.31,11.98,251.0
Guwahati,2019-12-10,149.21,212.45,18.4,11.83,1.35,12.23,278.0
Guwahati,2019-12-11,118.52,174.54,18.47,10.72,1.34,12.38,328.0
Guwahati,2019-12-12,124.58,162.11,18.35,9.56,1.18,12.22,224.0
Guwahati,2019-12-13,106.59,161.14,18.2,9.08,1.21,12.19,309.0
Guwahati,2019-12-14,112.56,162.85,18.33,11.41,1.11,12.4,228.0
Guwahati,2019-12-15,121.98,172.89,18.27,13.37,1.25,12.74,303.0
Guwahati,2019-12-16,136.78,205.02,19.6,11.71,1.15,12.13,304.0
Guwahati,2019-12-17,103.64,155.46,18.96,11.09,0.94,11.54,299.0
Guwahati,2019-12-18,122.34,183.08,18.21,12.46,1.08,11.94,257.0
Guwahati,2019-12-19,152.47,209.45,19.04,10.71,1.17,11.64,310.0
Guwahati,2019-12-20,135.44,197.3,18.22,9.08,1.35,11.53,327.0
Guwahati,2019-12-21,107.19,154.52,18.59,9.17,0.94,11.23,297.0
Guwahati,2019-12-22,117.3,172.33,18.22,9.15,1.03,11.49,289.0
Guwahati,2019-12-23,159.75,223.93,18.1,8.9,1.38,11.4,276.0
Guwahati,2019-12-24,176.67,254.82,18.04,9.44,1.92,11.89,347.0
Guwahati,2019-12-25,210.84,338.0,17.89,10.99,2.12,11.97,356.0
Guwahati,2019-12-26,183.04,267.99,17.98,12.73,1.93,12.18,329.0
Guwahati,2019-12-27,113.44,162.48,19.09,11.56,1.44,12.03,336.0
Guwahati,2019-12-28,129.61,177.9,19.71,11.46,1.26,11.93,243.0
Guwahati,2019-12-29,155.36,226.01,17.93,11.86,1.64,12.38,319.0
Guwahati,2019-12-30,162.59,254.51,19.55,13.42,1.82,12.52,334.0
Guwahati,2019-12-31,162.27,248.02,17.99,15.39,1.99,12.45,334.0
Guwahati,2020-01-01,139.24,199.53,17.9,11.41,1.96,12.38,346.0
Guwahati,2020-01-02,58.98,100.53,17.91,12.47,0.7,12.18,149.0
Guwahati,2020-01-03,69.89,102.68,17.85,9.85,0.7,12.28,116.0
Guwahati,2020-01-04,89.1,122.49,17.98,7.57,0.84,11.96,114.0
Guwahati,2020-01-05,104.14,146.43,17.93,9.51,1.38,12.32,284.0
Guwahati,2020-01-06,88.81,147.58,18.71,10.11,0.8,11.72,170.0
Guwahati,2020-01-07,158.21,278.65,19.67,12.45,1.62,12.59,301.0
Guwahati,2020-01-08,151.85,224.39,17.92,12.53,1.75,12.59,332.0
Guwahati,2020-01-09,154.88,210.0,18.01,10.68,1.72,12.42,322.0
Guwahati,2020-01-10,159.1,225.9,18.31,12.1,1.85,12.84,331.0
Guwahati,2020-01-11,165.55,242.79,18.02,13.16,1.87,12.96,331.0
Guwahati,2020-01-12,148.21,225.76,18.03,15.26,1.68,13.2,335.0
Guwahati,2020-01-13,152.57,240.56,18.18,14.06,1.68,13.1,321.0
Guwahati,2020-01-14,186.62,270.35,18.17,14.47,1.84,13.22,326.0
Guwahati,2020-01-15,378.08,489.02,18.45,15.07,3.75,13.41,462.0
Guwahati,2020-01-16,169.6,237.56,18.12,11.13,2.16,13.43,402.0
Guwahati,2020-01-17,124.99,202.88,18.2,14.04,1.39,13.75,311.0
Guwahati,2020-01-18,149.32,240.6,19.69,16.06,1.52,14.18,309.0
Guwahati,2020-01-19,123.96,196.86,18.24,13.79,1.42,13.82,325.0
Guwahati,2020-01-20,79.32,120.4,20.98,8.74,0.6,12.49,211.0
Guwahati,2020-01-21,120.64,183.95,21.13,12.31,0.9,12.62,192.0
Guwahati,2020-01-22,138.17,218.79,20.42,15.68,1.41,13.37,314.0
Guwahati,2020-01-23,129.67,204.78,18.18,18.01,1.29,13.03,307.0
Guwahati,2020-01-24,176.98,260.58,19.0,17.95,1.74,13.88,318.0
Guwahati,2020-01-25,178.56,286.81,17.92,16.51,1.87,13.22,363.0
Guwahati,2020-01-26,157.34,241.87,18.13,12.98,1.71,13.16,332.0
Guwahati,2020-01-27,151.56,242.58,20.67,17.7,1.62,13.84,327.0
Guwahati,2020-01-28,48.57,317.84,18.14,17.88,1.94,13.7,264.0
Guwahati,2020-01-29,192.26,334.8,20.02,21.97,1.97,13.95,285.0
Guwahati,2020-01-30,155.4,247.32,19.0,16.34,1.71,13.71,346.0
Guwahati,2020-01-31,74.2,105.99,18.79,8.8,0.61,12.85,195.0
Guwahati,2020-02-01,123.8,184.52,18.75,10.06,1.21,13.22,250.0
Guwahati,2020-02-02,103.18,170.35,19.14,14.67,1.23,13.48,298.0
Guwahati,2020-02-03,121.97,199.91,23.02,22.49,1.06,13.92,238.0
Guwahati,2020-02-04,140.21,223.32,24.66,23.76,1.34,15.03,315.0
Guwahati,2020-02-05,155.07,256.72,22.17,25.12,1.63,14.48,317.0
Guwahati,2020-02-06,151.99,243.84,26.85,18.76,1.48,15.18,326.0
Guwahati,2020-02-07,139.27,233.73,18.57,20.56,1.44,13.18,323.0
Guwahati,2020-02-08,139.07,240.31,18.46,20.06,1.5,13.09,316.0
Guwahati,2020-02-09,108.07,190.71,18.11,17.93,1.15,12.6,302.0
Guwahati,2020-02-10,101.22,209.1,18.35,19.55,0.99,13.03,212.0
Guwahati,2020-02-11,111.71,225.78,18.35,23.03,1.23,13.56,278.0
Guwahati,2020-02-12,119.47,225.18,18.35,24.27,1.19,13.81,267.0
Guwahati,2020-02-13,133.75,253.03,18.56,30.59,1.29,15.31,306.0
Guwahati,2020-02-14,141.43,264.36,19.34,27.41,1.23,13.6,315.0
Guwahati,2020-02-15,165.06,279.03,18.98,31.8,1.36,13.48,321.0
Guwahati,2020-02-16,208.26,300.36,18.58,24.33,1.61,13.5,357.0
Guwahati,2020-02-17,203.07,299.17,18.6,24.22,1.81,13.7,367.0
Guwahati,2020-02-18,169.36,319.73,19.54,15.68,1.4,14.08,361.0
Guwahati,2020-02-19,90.78,123.99,18.83,13.21,0.56,13.38,239.0
Guwahati,2020-02-20,131.83,193.45,18.51,17.04,1.25,13.91,288.0
Guwahati,2020-02-21,111.05,177.35,18.58,17.71,1.14,14.03,282.0
Guwahati,2020-02-22,125.72,214.04,18.5,17.95,1.27,14.33,302.0
Guwahati,2020-02-23,118.97,203.28,18.68,21.62,1.18,14.48,302.0
Guwahati,2020-02-24,93.14,157.53,19.06,18.84,0.89,13.81,269.0
Guwahati,2020-02-25,72.51,140.07,18.52,19.02,0.61,13.15,171.0
Guwahati,2020-02-26,27.92,53.53,18.88,12.41,0.12,13.25,78.0
Guwahati,2020-02-27,47.51,79.77,19.04,14.97,0.25,13.58,58.0
Guwahati,2020-02-28,66.48,137.52,18.9,21.7,0.63,14.1,114.0
Guwahati,2020-02-29,84.06,168.91,20.16,29.75,0.75,14.09,160.0
Guwahati,2020-03-01,131.31,198.43,19.12,30.85,0.92,13.62,224.0
Guwahati,2020-03-02,95.07,191.86,18.97,28.98,0.95,13.43,300.0
Guwahati,2020-03-03,63.93,108.82,19.42,23.76,0.51,13.53,164.0
Guwahati,2020-03-04,36.86,65.66,19.28,15.58,0.21,13.4,71.0
Guwahati,2020-03-05,44.87,108.44,18.75,14.86,0.29,13.06,84.0
Guwahati,2020-03-06,58.74,102.63,18.58,15.28,0.32,13.2,110.0
Guwahati,2020-03-07,76.67,125.31,18.58,19.39,0.67,13.79,128.0
Guwahati,2020-03-08,62.83,128.2,19.07,15.52,0.6,13.58,138.0
Guwahati,2020-03-09,66.71,169.5,19.02,20.19,0.43,13.32,152.0
Guwahati,2020-03-10,97.15,167.83,19.03,23.06,0.64,13.24,168.0
Guwahati,2020-03-11,80.63,158.25,19.61,31.04,0.7,13.58,191.0
Guwahati,2020-03-12,95.35,219.23,19.01,30.51,0.77,13.68,226.0
Guwahati,2020-03-13,81.83,178.48,19.07,32.03,0.48,13.34,148.0
Guwahati,2020-03-14,96.15,212.49,19.41,23.49,0.88,13.68,260.0
Guwahati,2020-03-15,79.96,154.9,19.02,18.55,0.37,13.23,140.0
Guwahati,2020-03-16,65.69,171.03,20.08,18.99,0.59,13.49,204.0
Guwahati,2020-03-17,90.97,195.79,22.33,36.21,0.5,14.04,158.0
Guwahati,2020-03-18,101.22,211.78,19.68,43.42,0.76,13.57,228.0
Guwahati,2020-03-19,106.89,227.07,21.2,40.3,0.89,13.76,257.0
Guwahati,2020-03-20,104.24,200.94,24.2,27.59,0.8,14.32,273.0
Guwahati,2020-03-21,105.13,166.05,19.28,26.82,0.71,14.72,223.0
Guwahati,2020-03-22,107.87,152.63,18.81,18.11,0.71,14.58,225.0
Guwahati,2020-03-23,79.39,115.42,18.84,17.48,0.59,14.87,265.0
Guwahati,2020-03-24,78.14,134.65,19.18,23.59,0.42,14.85,124.0
Guwahati,2020-03-25,99.05,136.28,19.36,24.63,0.55,15.2,195.0
Guwahati,2020-03-26,101.46,139.7,19.6,23.28,0.62,15.53,238.0
Guwahati,2020-03-27,118.7,165.09,19.58,23.58,0.7,15.54,270.0
Guwahati,2020-03-28,105.32,224.36,20.08,14.9,0.67,15.69,298.0
Guwahati,2020-03-29,31.95,211.55,22.26,5.65,0.09,15.43,176.0
Guwahati,2020-03-30,38.98,149.95,27.91,17.44,0.27,14.77,169.0
Guwahati,2020-03-31,130.68,232.55,35.47,30.83,0.92,16.06,201.0
Guwahati,2020-04-01,133.0,206.76,39.22,26.92,0.98,17.35,307.0
Guwahati,2020-04-02,141.09,215.27,52.63,16.05,0.78,16.86,315.0
Guwahati,2020-04-03,103.88,220.49,42.49,14.11,0.47,15.39,275.0
Guwahati,2020-04-04,81.92,148.29,34.97,20.73,0.49,16.18,222.0
Guwahati,2020-04-05,75.94,179.25,43.81,15.72,0.46,16.08,158.0
Guwahati,2020-04-06,71.62,137.99,55.53,15.17,0.45,16.69,162.0
Guwahati,2020-04-07,83.89,230.77,67.04,6.98,0.34,16.2,152.0
Guwahati,2020-04-08,78.7,190.7,52.64,13.87,0.38,15.75,198.0
Guwahati,2020-04-09,58.36,112.46,43.33,7.41,0.36,16.55,154.0
Guwahati,2020-04-10,26.5,115.1,63.97,6.41,0.19,14.9,104.0
Guwahati,2020-04-11,57.4,93.25,45.23,9.42,0.58,15.85,104.0
Guwahati,2020-04-12,89.24,126.06,34.98,8.34,0.89,18.38,169.0
Guwahati,2020-04-13,101.75,154.37,37.33,11.14,1.01,20.22,200.0
Guwahati,2020-04-14,103.94,152.8,32.97,10.97,1.03,21.14,266.0
Guwahati,2020-04-15,93.12,122.65,22.35,10.71,0.83,20.06,254.0
Guwahati,2020-04-16,38.33,54.22,34.72,6.46,0.41,18.47,109.0
Guwahati,2020-04-17,19.16,33.51,24.23,6.6,0.3,17.6,51.0
Guwahati,2020-04-18,18.06,26.17,27.85,6.67,0.33,16.7,45.0
Guwahati,2020-04-19,35.6,46.15,24.25,5.59,0.45,16.91,38.0
Guwahati,2020-04-20,20.94,31.08,39.03,6.69,0.38,15.72,62.0
Guwahati,2020-04-21,15.84,28.89,32.44,5.79,0.34,13.92,45.0
Guwahati,2020-04-22,23.36,35.06,24.83,6.81,0.39,13.94,40.0
Guwahati,2020-04-23,26.52,46.48,31.74,7.14,0.38,13.86,46.0
Guwahati,2020-04-24,12.87,29.46,42.08,3.45,0.25,13.88,55.0
Guwahati,2020-04-25,13.02,18.64,43.1,3.81,0.25,13.88,54.0
Guwahati,2020-04-26,19.09,30.65,36.5,6.56,0.35,13.95,50.0
Guwahati,2020-04-27,28.02,42.15,31.9,10.71,0.42,14.17,50.0
Guwahati,2020-04-28,25.51,39.31,39.45,9.0,0.4,14.19,52.0
Guwahati,2020-04-29,25.33,44.45,28.68,7.14,0.42,14.08,51.0
Guwahati,2020-04-30,23.83,36.16,30.84,7.68,0.39,14.01,47.0
Guwahati,2020-05-01,23.15,32.95,28.57,7.83,0.41,14.1,46.0
Guwahati,2020-05-02,23.05,36.19,32.12,12.37,0.38,14.31,45.0
Guwahati,2020-05-03,18.78,41.35,39.18,7.04,0.33,14.43,55.0
Guwahati,2020-05-04,25.13,44.71,32.73,10.84,0.42,14.6,51.0
Guwahati,2020-05-05,26.98,41.37,30.28,9.76,0.39,14.5,49.0
Guwahati,2020-05-06,21.27,33.11,32.09,7.34,0.36,14.29,44.0
Guwahati,2020-05-07,23.78,35.6,26.59,7.21,0.38,14.34,39.0
Guwahati,2020-05-08,27.19,52.66,30.32,12.02,0.4,14.54,45.0
Guwahati,2020-05-09,23.76,54.9,48.79,13.77,0.41,14.67,68.0
Guwahati,2020-05-10,40.78,69.53,46.24,18.13,0.51,15.35,75.0
Guwahati,2020-05-11,47.0,80.22,39.05,23.76,0.58,15.44,72.0
Guwahati,2020-05-12,43.02,72.78,33.72,15.35,0.6,14.96,90.0
Guwahati,2020-05-13,25.6,39.27,37.55,11.16,0.4,14.84,54.0
Guwahati,2020-05-14,18.75,30.16,34.29,9.36,0.37,14.76,43.0
Guwahati,2020-05-15,18.7,27.08,32.84,6.52,0.37,14.55,43.0
Guwahati,2020-05-16,19.4,29.4,34.31,5.69,0.34,14.49,41.0
Guwahati,2020-05-17,16.33,27.04,36.94,9.57,0.35,14.52,49.0
Guwahati,2020-05-18,34.04,65.9,29.84,19.51,0.53,14.64,50.0
Guwahati,2020-05-19,49.08,86.02,32.1,19.87,1.2,14.68,86.0
Guwahati,2020-05-20,42.37,65.67,26.53,12.62,0.73,14.41,89.0
Guwahati,2020-05-21,9.98,15.91,28.79,9.51,0.26,14.68,47.0
Guwahati,2020-05-22,8.42,37.4,37.79,5.04,0.26,14.84,45.0
Guwahati,2020-05-23,13.18,22.34,24.65,6.8,0.38,14.73,38.0
Guwahati,2020-05-24,11.73,18.58,23.5,6.31,0.4,14.76,33.0
Guwahati,2020-05-25,17.99,29.98,26.45,10.22,0.43,14.8,34.0
Guwahati,2020-05-26,8.71,15.15,33.65,5.95,0.34,14.88,45.0
Guwahati,2020-05-27,8.77,16.77,42.45,9.54,0.34,15.01,53.0
Guwahati,2020-05-28,15.12,28.91,44.22,6.03,0.37,15.07,53.0
Guwahati,2020-05-29,15.95,27.93,39.86,8.68,0.4,15.09,55.0
Guwahati,2020-05-30,21.8,41.14,39.32,11.33,0.42,15.14,51.0
Guwahati,2020-05-31,28.03,44.54,26.35,11.2,0.56,15.31,47.0
Guwahati,2020-06-01,24.49,39.27,26.37,11.03,0.57,15.26,57.0
Guwahati,2020-06-02,23.06,40.33,26.84,6.54,0.5,15.21,50.0
Guwahati,2020-06-03,17.45,30.52,44.84,8.21,0.41,15.55,56.0
Guwahati,2020-06-04,10.8,26.6,40.33,4.28,0.32,15.44,47.0
Guwahati,2020-06-05,15.57,25.37,31.39,6.29,0.38,15.42,42.0
Guwahati,2020-06-06,12.45,20.53,30.37,6.97,0.39,15.7,37.0
Guwahati,2020-06-07,18.92,30.78,22.93,6.8,0.41,15.65,30.0
Guwahati,2020-06-08,28.74,46.41,29.94,8.0,0.47,15.6,39.0
Guwahati,2020-06-09,31.44,51.03,36.58,8.33,0.49,15.7,53.0
Guwahati,2020-06-10,36.84,72.94,31.82,18.6,0.68,15.82,63.0
Guwahati,2020-06-11,37.17,69.88,27.09,14.8,0.65,15.89,85.0
Guwahati,2020-06-12,15.44,26.0,22.58,11.08,0.48,15.52,39.0
Guwahati,2020-06-13,18.75,29.81,21.77,10.19,0.46,15.5,45.0
Guwahati,2020-06-14,17.75,26.31,21.27,10.51,0.4,15.62,31.0
Guwahati,2020-06-15,15.67,27.58,20.42,8.73,0.36,15.63,31.0
Guwahati,2020-06-16,16.03,26.82,24.49,9.27,0.4,15.63,34.0
Guwahati,2020-06-17,9.88,17.95,23.73,6.26,0.31,15.69,35.0
Guwahati,2020-06-18,5.6,11.66,26.3,5.42,0.31,15.72,31.0
Guwahati,2020-06-19,12.18,21.4,22.25,5.73,0.38,15.89,30.0
Guwahati,2020-06-20,24.36,40.94,24.91,10.26,0.52,15.86,35.0
Guwahati,2020-06-21,20.77,34.82,24.06,7.49,0.46,15.75,46.0
Guwahati,2020-06-22,19.46,35.88,21.95,10.55,0.56,15.99,41.0
Guwahati,2020-06-23,18.53,34.18,19.74,6.61,0.4,16.06,46.0
Guwahati,2020-06-24,21.36,34.42,22.36,5.43,0.4,15.97,36.0
Guwahati,2020-06-25,18.8,31.55,22.73,12.57,0.46,15.9,37.0
Guwahati,2020-06-26,16.6,23.75,19.46,7.72,0.48,16.1,35.0
Guwahati,2020-06-27,17.82,25.71,21.5,8.37,0.51,16.09,35.0
Guwahati,2020-06-28,18.95,28.79,27.36,8.12,0.44,15.91,36.0
Guwahati,2020-06-29,21.38,33.14,27.12,6.38,0.46,15.66,48.0
Guwahati,2020-06-30,20.32,32.51,24.38,5.11,0.43,15.83,39.0
Guwahati,2020-07-01,40.0,53.0,21.32,6.59,0.61,16.07,36.0
Hyderabad,2015-01-04,48.57,95.68,30.34,17.19,0.3,2.58,118.0
Hyderabad,2015-01-05,48.57,95.68,31.28,9.69,0.23,5.19,118.0
Hyderabad,2015-01-06,48.57,95.68,28.56,22.02,0.31,9.09,118.0
Hyderabad,2015-01-07,48.57,95.68,31.08,40.08,0.53,9.03,118.0
Hyderabad,2015-01-08,48.57,95.68,35.72,33.02,0.44,8.47,118.0
Hyderabad,2015-01-09,48.57,95.68,34.77,31.6,0.39,8.92,118.0
Hyderabad,2015-01-10,48.57,95.68,34.63,32.52,0.43,9.59,118.0
Hyderabad,2015-01-11,48.57,95.68,38.74,31.96,0.39,12.53,118.0
Hyderabad,2015-01-12,48.57,95.68,20.94,30.2,0.48,8.58,118.0
Hyderabad,2015-01-13,48.57,95.68,13.66,23.37,0.72,3.01,118.0
Hyderabad,2015-01-14,48.57,95.68,6.14,23.01,0.86,1.77,118.0
Hyderabad,2015-01-15,48.57,95.68,9.29,22.18,0.64,2.23,118.0
Hyderabad,2015-01-16,48.57,95.68,19.01,19.17,0.47,2.82,118.0
Hyderabad,2015-01-17,48.57,95.68,52.25,20.48,0.61,2.65,118.0
Hyderabad,2015-01-18,48.57,95.68,7.87,21.93,0.55,2.55,118.0
Hyderabad,2015-01-19,48.57,95.68,10.88,21.48,0.51,2.86,118.0
Hyderabad,2015-01-20,48.57,95.68,8.66,20.47,0.46,2.63,118.0
Hyderabad,2015-01-21,48.57,95.68,5.24,18.09,0.4,2.71,118.0
Hyderabad,2015-01-22,48.57,95.68,4.11,19.01,0.43,3.02,118.0
Hyderabad,2015-01-23,48.57,95.68,9.41,21.35,0.47,3.37,118.0
Hyderabad,2015-01-24,48.57,95.68,30.88,20.44,0.38,2.66,118.0
Hyderabad,2015-01-25,48.57,95.68,33.1,19.71,0.36,2.71,118.0
Hyderabad,2015-01-26,48.57,95.68,36.99,13.54,0.3,2.69,118.0
Hyderabad,2015-01-27,48.57,95.68,36.18,18.54,0.33,2.84,118.0
Hyderabad,2015-01-28,48.57,95.68,34.95,19.6,0.36,2.71,118.0
Hyderabad,2015-01-29,48.57,95.68,32.16,20.68,0.41,3.19,118.0
